つかう,To use,使う,u-verb,12,kanji,null
つれてかえる,To bring (a person) back,連れて帰る,u-verb,12,kanji,null
はたらく,To work,働く,u-verb,12,kanji,null
いろいろ（な）,Various / Different kinds of,null,adjective,13,null,null
うれしい,Glad,null,adjective,13,null,null
かなしい,Sad,悲しい,adjective,13,null,null
からい,Hot and spicy / Salty,辛い,adjective,13,null,null
きびしい,Strict,厳しい,adjective,13,null,null
しあわせ（な）,Happy / lasting happiness,幸せ（な）,adjective,13,null,null
すごい,Incredible / Awesome,null,adjective,13,null,null
だめ（な）,No good,null,adjective,13,null,null
ちかい,Close / Near,近い,adjective,13,null,null
めずらしい,rare,null,adjective,0,null,null
（Noun)なら,Say only (noun) applies to a statement,null,grammar,13,null,null
（Period)（に）(frequency),Describe the frequency of an event over a period of time,null,grammar,13,null,null
(te-form) + みる,Say you are trying something,null,grammar,13,null,null
～し,Explain a situation using multiple reasons,null,grammar,13,null,null
～そうです,Say something is seemingly (property),null,grammar,13,null,null
Dictionary form　＋ことができない,Say someone can or has the ability to do something ( negative),null,grammar,13,null,null
Dictionary form　＋ことができる,Say someone can or has the ability to do something ( affirmative),null,grammar,13,null,null
いく➞いける／みる➞みられる,Say someone can or has the ability to do something,null,grammar,13,null,null
（～に）かんどうする,To be moved/touched (by),（～に）感動する,irr-verb,13,null,null
ニヤクする,to grin,null,irr-verb,0,null,null
ウエイター,Waiter,null,noun,13,null,null
おたく,(someone's) house/home,お宅,noun,13,null,null
おとな,adult,大人,noun,13,null,null
おなじ,same time,同じ,noun,13,null,null
がいこくご,foreign language,外国語,noun,13,null,null
がっき,musical instrument,楽器,noun,13,null,null
かめ,turtle,null,noun,0,null,null
カレー,curry,null,noun,13,null,null
けいけん,experience,経験,noun,13,null,null
こうこく,advertisement,広告,noun,13,null,null
こうしゃ,tea (black tea),紅茶,noun,13,null,null
ことば,Language,言葉,noun,13,null,null
ゴルフ,golf,null,noun,13,null,null
スーツケース,suitcase,null,noun,0,null,null
すっぽん,snapping turtle / terrapin,null,noun,0,null,null
セーター,sweater,null,noun,13,null,null
せみ,shop / store,店,noun,13,null,null
ぞう,elephant,象,noun,13,null,null
だいいちいんしょう,the first impression,第一印象,noun,0,null,null
なべ,pot,null,noun,0,null,null
なんでも,anything / everything,null,noun,0,null,null
バイオリン,violin,null,noun,13,null,null
バイク,motorcycle,null,noun,13,null,null
ぶっか,(consumer prices),物価,noun,13,null,null
ぶんぽう,grammar,文法,noun,13,null,null
べんごし,lawyer,弁護士,noun,13,null,null
ぼしゅう,recruitment,募集,noun,13,null,null
まんいんでんしゃ,Jam-packed train,満員電車,noun,0,null,null
やくざ,yakuza / gangster,null,noun,13,null,null
やくそく,promise / appointment,約束,noun,13,null,null
ラッシュ,The rush hour,null,noun,13,null,null
レポート,(term) paper,null,noun,13,null,null
わたしく,I (formal),私,noun,13,null,null
～かい,. . . times,～回,other,13,null,null
～キロ,. . . kilometers / . . . kilograms,null,other,13,null,null
～ともうします,My name is . . .,～と申します,other,13,null,null
あのか,seven days,七日,other,13,null,null
あんしょうばんごう,Personal Identification number (At the bank),暗証番号,other,13,null,null
いちにち,one day,一日,other,13,null,null
いちまんえんさつをせんえんさつじゅうまいにりょうがえできますか, (At the bank) Can you change a ten thousand yen bill into ten thousand yen bills?,一万円札を千円札十枚に両替できますか,other,13,null,null
いつか,five days,五日,other,13,null,null
いっしょうにいちど,once in a lifetime,一生に一度,other,0,null,null
いらっしゃいませ,(someone honorable) is present/home,null,other,13,null,null
おあずけいれ, (ATM) deposit,お預け入れ,other,13,null,null
おかねをおろします, (At the bank) I will withdraw money.,お金をおろします,other,13,null,null
おひきだし, (ATM) withdrawal,お引き出し,other,13,null,null
おふりこみ, (ATM) bank transfer,お振込み,other,13,null,null
からだにいい,good for health,体にいい,other,0,null,null
キャッシュカード,Bank Card (At the bank),null,other,13,null,null
きんがく,amount  (At the bank),金額,other,13,null,null
クレジットカード, (ATM) credit card,null,other,13,null,null
こうざ,Account (At the bank),口座,other,13,null,null
こうざにおかねをふりこみたいんですが, (At the bank) I would like to deposit money into the account.,口座にお金を振り込みたいんですが,other,13,null,null
こうざをとじたいんですが, (At the bank) I would like to close an account.,口座を閉じたいいんですが,other,13,null,null
こうざをひらきたいんですが, (At the bank) I would like to open an account.,口座を開きたいんですが,other,13,null,null
ここのか,nine days,九日,other,13,null,null
さんだかしょうかい, (ATM) balance inquiry,残高照会,other,13,null,null
じつは,as a matter of fact . . .,実は,other,13,null,null
ぜんぶ,all,全部,other,13,null,null
つうちょう,Passbook (At the bank),通帳,other,13,null,null
つうちょうきにゅう, (ATM) passbook update,通帳記入,other,13,null,null
てすうりょう,Commission (At the bank),手数料,other,13,null,null
とうか,ten days,十日,other,13,null,null
ドルをえんにかえてください, (At the bank) Please change dollars into yen.,ドルを円にかえてください,other,13,null,null
ひゃくえんだま,100-yen coin (At the bank),百円玉,other,13,null,null
ふつか,two days,二日,other,13,null,null
みっか,three days,三日,other,13,null,null
むいか,six days,六日,other,13,null,null
もう～ない,not any longer,null,other,0,null,null
やっぱり,after all,null,other,13,null,null
ようか,eight days,八日,other,13,null,null
よきん,Savings (At the bank),預金,other,13,null,null
よっか,four days,四日,other,13,null,null
かんがえる,To think about,考える,ru-verb,0,null,(～のことを)
こんでいる,to be crowded,込んでいる,ru-verb,0,null,null
おむ,To knit,編む,u-verb,13,null,(～を)
みがく,To brush (teeth) / to polish,磨く,u-verb,13,null,(～を)
かす,To lend / to rent,貸す,u-verb,13,null,(Person)(に)(thing)(を)
がんばる,To do one's best / to try hard,頑張る,u-verb,13,null,null
こむ,to get crowded,込む,u-verb,0,null,null
なく,To cry,泣く,u-verb,13,null,null
やくそくをまもる,To keep a promise,約束を守る,u-verb,13,null,null
あんぜん（な）,safe,安全（な）,adjective,13,kanji,null
とくべつ（な）,special,特別（な）,adjective,13,kanji,null
ふあん（な）,uneasy / worried,不安（な）,adjective,13,kanji,null
むり（な）,impossible,無理（な）,adjective,13,kanji,null
やすい,cheap,安い,adjective,13,kanji,null
あくま,devil,悪魔,noun,13,kanji,null
あさごはん,breakfast,朝ご飯,noun,13,kanji,null
うみ,sea,海,noun,13,kanji,null
かいがい,overseas,海外,noun,13,kanji,null
かいがん,coast,海岸,noun,13,kanji,null
かいもの,shopping,買い物,noun,13,kanji,null
からだ,body,体,noun,13,kanji,null
からて,karate,空手,noun,13,kanji,null
きもの,kimono,着物,noun,13,kanji,null
ぎゅうにく,beef,牛肉,noun,13,kanji,null
きゅうりょう,salary,給料,noun,13,kanji,null
きんにく,muscle,筋肉,noun,13,kanji,null
くうき,air,空気,noun,13,kanji,null
くうこう,airport,空港,noun,13,kanji,null
こうべこう,kobe port,神戸港,noun,13,kanji,null
ごはん,rice / meal,ご飯,noun,13,kanji,null
さいあく,the worst,最悪,noun,13,kanji,null
じゅぎょうりょう,tuition,授業料,noun,13,kanji,null
そら,sky,空,noun,13,kanji,null
たいじゅう,body weight,体重,noun,13,kanji,null
たいそう,gymnastics / physical exercises,体操,noun,13,kanji,null
たべもの,food,食べ物,noun,13,kanji,null
ちゅうしょく,lunch,昼食,noun,13,kanji,null
ちり,geography,地理,noun,13,kanji,null
どうきゅうせい,classmate,同級生,noun,13,kanji,null
どうじ,same time,同時,noun,13,kanji,null
どうぶつ,animal,動物,noun,13,kanji,null
どうりょう,coworker,同僚,noun,13,kanji,null
とくちょう,characteristic,特徴,noun,13,kanji,null
とっきゅう,super express,特急,noun,13,kanji,null
とり,bird,鳥,noun,13,kanji,null
にく,meat,肉,noun,13,kanji,null
にくや,meat shop,肉屋,noun,13,kanji,null
にほんかい,the japan sea,日本海,noun,13,kanji,null
のみもの,drink,飲み物,noun,13,kanji,null
はくしょう,swan,白鳥,noun,13,kanji,null
ばんごはん,dinner,晩ご飯,noun,13,kanji,null
ひる,noon / daytime,昼,noun,13,kanji,null
ひるごはん,lunch,昼ご飯,noun,13,kanji,null
ひるね,nap,昼寝,noun,13,kanji,null
ひるやすみ,lunch break,昼休み,noun,13,kanji,null
ぶたにく,pork,豚肉,noun,13,kanji,null
ホンコン,hong kong,香港,noun,13,kanji,null
みなと,port,港,noun,13,kanji,null
もの,Things,物,noun,13,kanji,null
やきとり,grilled chicken,焼き鳥,noun,13,kanji,null
りゆう,reason,理由,noun,13,kanji,null
りょうきん,charge,料金,noun,13,kanji,null
りょうり,cooking,料理,noun,13,kanji,null
わるい,bad,悪い,noun,13,kanji,null
あく,to be vacant,空く,other,13,kanji,null
あんしん,relief,安心,other,13,kanji,null
おおさかちゃく,arriving at osaka,大阪着,other,13,kanji,null
おなじ,the same,同じ,other,13,kanji,null
きぶんがわるい,to feel sick,気分が悪い,other,13,kanji,null
とくに,especially,特に,other,13,kanji,null
きる,to wear,着る,ru-verb,13,kanji,null
つく,to arrive,着く,u-verb,13,kanji,null
（Thing)（が）ほしい,to want,（Thing)（が）欲しい,adjective,14,null,null
けち（な）,Stingy / cheap,null,adjective,14,null,null
(giver)(が)(わたしに)(item)(を)(あげる),(giver) gives (me) an (item),null,grammar,14,null,null
(giver)(は／が)(recipient)(に)(item)(を)(あげる),(giver) gives (recipient) an (item),null,grammar,14,null,null
(recipient)(は／が)(giver)(に／から)(item)もらう,(recipient) receives (item) (from) (giver),null,grammar,14,null,null
(Short-form)かもしれません,Make a guess with a 50-50 percent probability,null,grammar,14,null,null
（Ta-form)らどうですか,Give an advise or recommendation,null,grammar,14,null,null
Number＋しか＋Negative,As little as . . . / only . . .,null,grammar,14,null,null
number＋も,As many as . . .,null,grammar,14,null,null
Xがほうしい,I want (x),null,grammar,14,null,null
できる,to come into existence / to be made,null,irr-verb,14,null,(～が)
そうだんする,to consult,相談する,irr-verb,14,null,(person)(に)
プロポーズする,to propose marriage,null,irr-verb,14,null,(person)(に)
アドバイス,Advice,null,noun,0,null,null
あに,(my) my older brother,兄,noun,14,null,null
おおやさん,Landlord / Landlady,大家さん,noun,14,null,null
おかえし,return (as a token of gratitude),お返し,noun,14,null,null
おくさん,(your/his) wife,奥さん,noun,14,null,null
おじさん,uncle / middle-aged man,null,noun,14,null,null
おばさん,aunt / middle-aged woman,null,noun,14,null,null
グラス,tumbler / glass,null,noun,14,null,null
クリスマス,Christmas,null,noun,14,null,null
ごしゅじん,(your/her) husband,ご主人,noun,14,null,null
さら,plate / dish,皿,noun,14,null,null
じかん,time,時間,noun,14,null,null
しゅっちょう,business trip,出張,noun,0,null,null
せんぱい,senior member of a group,先輩,noun,0,null,null
チケット,ticket,null,noun,14,null,null
ちちおや,father,父親,noun,0,null,null
チョコレート,chocolate,null,noun,14,null,null
としうえ,being older,年上,noun,0,null,null
トレーナー,sweat shirt,null,noun,14,null,null
なやみ,Worry,悩み,noun,0,null,null
ぬいぐるみ,stuffed animal,null,noun,14,null,null
ネクタイ,necktie,null,noun,14,null,null
ばあい,case,ばあい,noun,14,null,null
バレンタインデー,St. Valentine's Day,null,noun,14,null,null
ビデオカメラ,camcorder,null,noun,14,null,null
ふうふ,married couple / husband and wife,夫婦,noun,14,null,null
ホワイトデー,White Day,null,noun,14,null,null
マフラー,Winter scarf,null,noun,14,null,null
まんが,Comic book,漫画,noun,14,null,null
マンション,multistory apartment building / condominium,null,noun,14,null,null
みかん,mandarin orange,null,noun,14,null,null
みなさん,everyone / all of you,皆さん,noun,14,null,null
ゆびわ,ring,指輪,noun,14,null,null
ラジオ,radio,null,noun,14,null,null
りれきしょ,resume,履歴書,noun,14,null,null
～くん,mr. / mrs .  .  . (casual),～君,other,14,null,null
～こ,(Generic counter for smaller items),～個,other,14,null,null
～さつ,(counter for bound volumes),～冊,other,14,null,null
～だい,(counter for equipment),～台,other,14,null,null
～たち,( makes a noun plural),null,other,14,null,null
～ねんかん,for . . . years,～年間,other,0,null,null
～ひき,(counter for smaller animals),～匹,other,14,null,null
～ほん,(counter for long objects),～本,other,14,null,null
おなじ,same,同じ,other,14,null,null
こんな～,. . . like this / this kind of . . .,null,other,14,null,null
ちょうど,Exactly,null,other,14,null,null
どうしたらいい,What should one do,null,other,14,null,null
よく,well,null,other,14,null,null
わたしたち,We,私たち,other,14,null,null
あきらめる,to give up,null,ru-verb,14,null,(～を)
あげる,to give ( to others),null,ru-verb,14,null,(person)(に)(thing)(を)
くれる,To give (me),null,ru-verb,14,null,(person)(に)(thing)(を)
おくる,To send,送る,u-verb,14,null,(person)(に)(thing)(を)
にあう,To look good (on somebody),似合う,u-verb,14,null,(thing)(が)
あいす,to love,愛する,u-verb,0,null,null
つきあう,to date,付き合う,u-verb,0,null,null
しんせつ（な）,Kind,親切（な）,adjective,14,kanji,null
たのしい,fun,楽しい,adjective,14,kanji,null
らく（な）,easy / comfortable,楽（な）,adjective,14,kanji,null
しょうきょする,to erase,消去する,irr-verb,14,kanji,null
りゅうがくする,to study abroad,留学する,irr-verb,14,kanji,null
いいん,clinic,医院,noun,14,kanji,null
いがく,medical science,医学,noun,14,kanji,null
いしゃ,doctor,医者,noun,14,kanji,null
えいかいわ,english conversation,英会話,noun,14,kanji,null
えいご,english language,英語,noun,14,kanji,null
えいこく,england,英国,noun,14,kanji,null
えいゆう,hero,英雄,noun,14,kanji,null
おうぞく,Member of royalty,王族,noun,14,kanji,null
おと,sound,音,noun,14,kanji,null
おべんとう,lunch box,お弁当,noun,14,kanji,null
おんがく,music,音楽,noun,14,kanji,null
がくしゃ,scholar,学者,noun,14,kanji,null
かこ,the past,過去,noun,14,kanji,null
かぞく,family,家族,noun,14,kanji,null
がっき,musical instrument,楽器,noun,14,kanji,null
かのじょ,she / boyfriend,彼女,noun,14,kanji,null
かれ,He / boyfriend,彼,noun,14,kanji,null
かれら,they,彼ら,noun,14,kanji,null
かわりに,instead,代わりに,noun,14,kanji,null
きって,postage stamp,切手,noun,14,kanji,null
きっぷ,ticket,切符,noun,14,kanji,null
きゅうがくせい,90's,九十年代,noun,14,kanji,null
きゅうこう,express train,急行,noun,14,kanji,null
きょねん,last year,去年,noun,14,kanji,null
じだい,age / era,時代,noun,14,kanji,null
したしい,intimate,親しい,noun,14,kanji,null
じゅうだい,in one's teens,十代,noun,14,kanji,null
じょうしゃ,riding a car,乗車,noun,14,kanji,null
じょうば,horseback riding,乗馬,noun,14,kanji,null
しょてん,bookstore,書店,noun,14,kanji,null
しんゆう,best friend,親友,noun,14,kanji,null
すいぞくかん,aquarium,水族館,noun,14,kanji,null
たいせつ（な）,precious,大切（な）,noun,14,kanji,null
ちちおや,Father,父親,noun,14,kanji,null
てんいん,store clerk,店員,noun,14,kanji,null
でんきだい,electricity fee,電気代,noun,14,kanji,null
どくしゃ,reader,読者,noun,14,kanji,null
とっきゅう,super express,特急,noun,14,kanji,null
のりもの,vehicle,乗り物,noun,14,kanji,null
はいしゃ,dentist,歯医者,noun,14,kanji,null
ばいてん,stall,売店,noun,14,kanji,null
はつおん,pronunciation,発音,noun,14,kanji,null
ははおや,mother,母親,noun,14,kanji,null
ほんとうに,really,本当に,noun,14,kanji,null
ほんね,real intention,本音,noun,14,kanji,null
みせ,shop,店,noun,14,kanji,null
みんぞく,race,民族,noun,14,kanji,null
りゅがくせい,foreign students,留学生,noun,14,kanji,null
りょうしん,parents,両親,noun,14,kanji,null
るす,absence / not at home,留守,noun,14,kanji,null
わかもの,Young people,若者,noun,14,kanji,null
きゅうに,suddenly,急に,other,14,kanji,null
とうじ,at that time,当時,other,14,kanji,null
あたる,to hit,当たる,u-verb,14,kanji,null
いそぐ,to hurry,急ぐ,u-verb,14,kanji,null
きる,to cut,切る,u-verb,14,kanji,null
さる,to leave,去る,u-verb,14,kanji,null
のる,to ride,乗る,u-verb,14,kanji,null
ひろい,spacious / wide,広い,adjective,15,null,null
（te-form)おく,Describe an action performed in preparation for something,null,grammar,15,null,null
(Volitional Form)＋とおもいます,Talk about a decision you have made on the spot,null,grammar,15,null,null
(Volitional Form)＋とおもっています,Talk about a decision you have made,null,grammar,15,null,null
きのうかったほん,Use a sentence to qualify a noun,null,grammar,15,null,null
たべる➞たべよう,(Volitional form) Suggest a plan ( similar to ましょう),null,grammar,15,null,null
よくうする,To reserve,予約する,irr-verb,15,null,(～を)
する,To decide on (an item),null,irr-verb,15,null,(Item)(に)
そつぎょうする,To graduate (from . . .),卒業する,irr-verb,15,null,(School)(を)
かんこうする,To do sightseeing,観光する,irr-verb,15,null,null
ちゅういする,to watch out,注意する,irr-verb,15,null,null
インターネット,Internet,null,noun,15,null,null
え,Painting / Picture / Drawing,絵,noun,15,null,null
えいがかん,Movie theatre,映画館,noun,15,null,null
がいこくじん,Foreigner,外国人,noun,15,null,null
かぐ,Furniture,家具,noun,15,null,null
きつえんルーム,(At the hotel) smoking room,喫煙ルーム,noun,15,null,null
きんえんルーム,(At the hotel) non-smoking room,禁煙ルーム,noun,15,null,null
くじら,Whale,null,noun,0,null,null
クラブ,night club,null,noun,15,null,null
けいけん,0,経験,noun,15,null,null
けしき,scenery,景色,noun,0,null,null
けっこんしき,wedding,結婚式,noun,15,null,null
げんばく,atomic bomb,原爆,noun,0,null,null
こうよう,Red leaves / Autumn tints,紅葉,noun,0,null,null
しか,deer,鹿,noun,0,null,null
じしん,earthquake,地震,noun,15,null,null
しぜん,Nature,自然,noun,0,null,null
しま,island,島,noun,0,null,null
しめきり,deadline,締め切り,noun,15,null,null
ジャケット,jacket,null,noun,15,null,null
しゅうかん,custom,習慣,noun,15,null,null
シングル,(At the hotel) single room,null,noun,15,null,null
ぜいきん,tax,税金,noun,15,null,null
せんそう,war,戦争,noun,0,null,null
そつぎょうしき,graduation ceremony,卒業式,noun,15,null,null
そば,soba / japanese buckwheat noodle,null,noun,15,null,null
たけ,bamboo,竹,noun,0,null,null
たてもの,building,建物,noun,0,null,null
ダブル,(At the hotel) double room,null,noun,15,null,null
ちか,underground,地下,noun,0,null,null
ちず,map,地図,noun,15,null,null
ツイン,(At the hotel) twin room,null,noun,15,null,null
てんいん,hand / arm,手,noun,15,null,null
でんち,battery,電池,noun,15,null,null
トロッコれっしゃ,small train usually for tourists,トロッコ列車,noun,0,null,null
にわ,garden,庭,noun,15,null,null
はっぴょう,presentation,発表,noun,15,null,null
ばんぐみ,broadcast program,番組,noun,15,null,null
ひろば,square / open space,広場,noun,0,null,null
プール,swimming pool,null,noun,15,null,null
フロント,(At the hotel) receptionist / front desk,null,noun,15,null,null
へいわ,peace,平和,noun,0,null,null
へいわきねんしりょうか,Peace memorial Museum,平和記念資料館,noun,0,null,null
ペット,pet,null,noun,15,null,null
ホームレス,homeless,null,noun,0,null,null
ほけん,insurance,保険,noun,15,null,null
みどり,green,緑,noun,15,null,null
みなみ,south,南,noun,15,null,null
むかし,old days,昔,noun,0,null,null
よてい,schedule / plan,予定,noun,15,null,null
りょかん,japanese inn,旅館,noun,15,null,null
わりびきけん,discount coupon,割引券,noun,15,null,null
～けど,. . .、but / . . .、so,null,other,15,null,null
～つき,(At the hotel) with . . .,～付,other,15,null,null
～はく,(At the hotel) . . . nights,～泊,other,15,null,null
～ばん,number . . .,～番,other,15,null,null
～め,#NAME?,～目,other,15,null,null
～めい,(At the hotel) . . . person(s),～名,other,15,null,null
いちにちじゅう,All day long,一日中,other,15,null,null
いちねんじゅう,all year round,一年中,other,0,null,null
いっぱくいくらですか,(At the hotel) How many people?,何名様ですか,other,15,null,null
いっぱくにしょくつき,(At the hotel) one night with two meals,一泊二食付,other,15,null,null
いっぱくにしょくつきでおひとりさま、いちまんにせんえんです,(At the hotel) For one night with two meals、 twelve thousand yen,一泊に食付でお一人で様、一万二千円です,other,15,null,null
おきゃくさまのおんあまえとおでんわばんごをおねがいします,(At the hotel) Your ame and phone number、 please.,お客様のお名前とお電話番号をお願いします,other,15,null,null
クレジットカードではらえますか,(At the hotel) Can I pay by credit card?,クレジットカードで払えますか,other,15,null,null
さいきん,recently,最近,other,15,null,null
さんめいです,(At the hotel) Three people,二名です,other,15,null,null
じゃあ、よやくおねがいします,(At the hotel) Well、 I would like to make a reservation,じゃあ、予約お願いします,other,15,null,null
しょくじつき,(At the hotel) with meals,食事付,other,15,null,null
チェックアウト（する）,(At the hotel) checking out,null,other,15,null,null
チェックイン（する）,(At the hotel) checking in,null,other,15,null,null
なんにちからなんぱくのごよやくですか,(At the hotel) How many nights、 starting from what day?,何日から何泊のご予約ですか,other,15,null,null
なんめいさまですか,(At the hotel) How much is it for one night?,一泊いくらですか,other,15,null,null
にじまでにもつをあずかってくれませんか,(At the hotel) Could you keep my luggage until 2 o'clock,に時まで荷物を預かってくれませんか,other,15,null,null
はい。かしこまりました。,(At the hotel) Alright.,null,other,15,null,null
もういちど,one more time,もう一度,other,15,null,null
らいしゅうのきんようびからさんぱくです,(At the hotel) Three nights from next Friday,来週の金曜日から三泊です,other,15,null,null
みえる,To be visible,見える,ru-verb,15,null,(～が)
きをつける,To be cautious/careful,気をつける,ru-verb,15,null,(～に)
しらべる,To look into (a matter),調べる,ru-verb,15,null,(Matter)(を)
うまれる,to be born,生まれる,ru-verb,0,null,null
おとされる,to be dropped,落とされる,ru-verb,0,null,null
うる,to sell,売る,u-verb,15,null,(～を)
おろす,to withdraw (money),下ろす,u-verb,15,null,(～を)
かく,To draw / to paint,描く,u-verb,15,null,(～を)
さがす,to look for,探す,u-verb,15,null,(～を)
さそう,to invite,誘う,u-verb,15,null,(～を)
つきあう,to date (a person),付き合う,u-verb,15,null,(Person)(と)
つく,To arrive,着く,u-verb,15,null,(Place)(に)
つきあう,to keep company,付き合う,u-verb,15,null,(Purpose)(に)
しゃべる,to chat,null,u-verb,15,null,null
たのしむ,To enjoy,楽しむ,u-verb,0,null,null
とおる,to pass / to go through,通る,u-verb,15,null,null
のこす,to leave / to preserve,残す,u-verb,0,null,null
はしる,to run,走る,u-verb,15,null,null
ほけんにはいる,To buy insurance,保険に入る,u-verb,15,null,null
ひろい,wide / spacious,広い,adjective,15,kanji,null
うんてんする,to drive,運転する,irr-verb,15,kanji,null
ちゅういする,to watch out,注意する,irr-verb,15,kanji,null
ちゅうもんする,to order,注文する,irr-verb,15,kanji,null
よういする,to prepare,用意する,irr-verb,15,kanji,null
あし,foot / leg,足,noun,15,kanji,null
いっそく,one pair of shoes,一足,noun,15,kanji,null
うおいちば,fish market,魚市場,noun,15,kanji,null
おてら,temple,お寺,noun,15,kanji,null
かいてんずし,rotating sushi,回転ずし,noun,15,kanji,null
きょうみ,interest,興味,noun,15,kanji,null
きんぎょ,goldfish,金魚,noun,15,kanji,null
こうこく,advertisement,広告,noun,15,kanji,null
さかな,fish,魚,noun,15,kanji,null
し,death,死,noun,15,kanji,null
じいん,sacred building,寺院,noun,15,kanji,null
じしん,earthquake,地震,noun,15,kanji,null
じてんしゃ,bicycle,自転車,noun,15,kanji,null
しゃくち,rented land,借地,noun,15,kanji,null
しゃくや,rented house,借家,noun,15,kanji,null
しゃっきん,debt,借金,noun,15,kanji,null
しゅみ,hobby,趣味,noun,0,null,null
しょか,early summer,初夏,noun,15,kanji,null
ぜんでら,zen temple,禅寺,noun,15,kanji,null
たてもの,building,建物,noun,15,kanji,null
ちか,underground,地下,noun,15,kanji,null
ちかてつ,subway,地下鉄,noun,15,kanji,null
ちきゅう,earth / globe,地球,noun,15,kanji,null
ちず,map,地図,noun,15,kanji,null
ちゅうしゃじょう,parking lot,駐車場,noun,15,kanji,null
とうじ,Toji ( the name of a temple ),東寺,noun,15,kanji,null
なつ,summer,夏,noun,15,kanji,null
なつやすみ,summer vacation,夏休み,noun,15,kanji,null
にんぎょ,mermaid,人魚,noun,15,kanji,null
ばあい,case,場合,noun,15,kanji,null
ばしょ,place,場所,noun,15,kanji,null
はしりがき,hasty writing,走り書き,noun,15,kanji,null
ひろしま,hiroshima,広島,noun,15,kanji,null
ひろば,square / open space,広場,noun,15,kanji,null
みそ,soybean paste,味噌,noun,15,kanji,null
あじ,taste,味,other,15,kanji,null
いけん,opinion,意見,other,15,kanji,null
いみ,meaning,意味,other,15,kanji,null
けんこく,founding a nation,建国,other,15,kanji,null
ししゃ,the dead,死者,other,15,kanji,null
だっそう,escape from a prison,脱走,other,15,kanji,null
つうがく,going to school,通学,other,15,kanji,null
つうきん,going to work,通勤,other,15,kanji,null
ひっし,desperate,必死,other,15,kanji,null
みずぶそく,lack of water,水不足,other,15,kanji,null
かりる,to borrow,借りる,ru-verb,15,kanji,null
たつ,to be built,達つ,ru-verb,15,kanji,null
たてる,to build,建てる,ru-verb,15,kanji,null
たりる,to be sufficient,足りる,ru-verb,15,kanji,null
はしる,to run,走る,ru-verb,15,kanji,null
かよう,to commute,通う,u-verb,15,kanji,null
ころぶ,to tumble / to fall down,転ぶ,u-verb,15,kanji,null
しぬ,to die,死ぬ,u-verb,15,kanji,null
そそぐ,to pour,注ぐ,u-verb,15,kanji,null
とおる,to go through / to pass,通る,u-verb,15,kanji,null
きたない,dirty,汚い,adjective,16,null,null
よわい,weak,弱い,adjective,0,null,null
（Event A　ている）～とき、（Main event B）,Explain that during event B、event A occurred,null,grammar,16,null,null
(Person)(に)(Te-form)　もらう,Receiving service from someone,null,grammar,16,null,null
（Person）のために　。。。～て（あげる／くれる／もらう）,Do something for the sake of (person)、 a service that does not have the place for the beneficiary,null,grammar,16,null,null
（Potential  form) といいね,(Casual) Say that you hope something nice happens (for someone other than yourself) (that is within your control),null,grammar,16,null,null
（Potential form) といいですね,(Polite) Say that you hope something nice happens (for someone other than yourself) (that is within your control),null,grammar,16,null,null
（Potential form) といいんだけど,(Casual) Say that you hope something nice happens (for yourself) (that is within your control)),null,grammar,16,null,null
（Potential form) といいんですが,(Polite) Say that you hope something nice happens (for yourself) (that is within your control),null,grammar,16,null,null
（Present-tense short form) といいですね,(Polite) Say that you hope something nice happens (for someone other than yourself)(that is out of your control),null,grammar,16,null,null
（Present-tense short form) といいね,(Casual) Say that you hope something nice happens (for someone other than yourself)(that is out of your control),null,grammar,16,null,null
（Present-tense short form) といいんだけど,(Casual) Say that you hope something nice happens (for yourself)(that is out of your control),null,grammar,16,null,null
（Present-tense short form) といいんですが,(Polite) Say that you hope something nice happens (for yourself)(that is out of your control),null,grammar,16,null,null
（Short Form Event A）～とき、（Main event B）,Explain that before A、 B has occurred. / Event A and B are happening at the same time,null,grammar,16,null,null
（Ta-form Event A）～とき、（Main event B）,Explain that after event A has occurred、 event B will follow.,null,grammar,16,null,null
（Te-form）あげる,Do something for the sake of others、 a service,null,grammar,16,null,null
（Te-form）いただけませんか,Make a request of someone ( most- formal),null,grammar,16,null,null
（Te-form）くださいませんか,Make a request of someone ( most- formal),null,grammar,16,null,null
（Te-form）くれる,Someone did something for you,null,grammar,16,null,null
（Te-form）くれるといいんですが,Say you hope that someone else will do something for you ( indirect request),null,grammar,16,null,null
（Te-form）すみませんでした,to apologize for something,null,grammar,16,null,null
（Te-form）てくれない,Make a request of someone (Casual),null,grammar,16,null,null
（Te-form）てくれませんか,Make a request of someone ( semi-formal),null,grammar,16,null,null
（Te-form）てまらえませんか,Make a request of someone ( semi-formal),null,grammar,16,null,null
（Te-form）てもらえない,Make a request of someone (Casual),null,grammar,16,null,null
むかえにくる,to come to pick up,迎えに来る,irr-verb,16,null,(place)(で／に)(Person)(を)
あんないする,To show ( someone) around,案内する,irr-verb,16,null,(place)(を)
あさねぼうする,To oversleep,朝寝坊する,irr-verb,16,null,null
せつめいする,to explain,説明する,irr-verb,16,null,null
えきいん（さん）,Station attendant,駅員,noun,16,null,null
おおきさ,size,大きさ,noun,16,null,null
おや,parents,親,noun,16,null,null
きまつしけん,final examination,期末試験,noun,16,null,null
けんきゅう,research,研究,noun,16,null,null
ごみ,garbage,null,noun,16,null,null
さとう,sugar,砂糖,noun,16,null,null
しょうがくきん,scholarship,奨学金,noun,16,null,null
しょうがくせい,elementary students,小学生,noun,16,null,null
